Country Code,Year,Inflation
PHL,1986,2.952878056
PHL,1987,7.498192099
PHL,1988,9.647022879
PHL,1989,9.033063566
PHL,1990,12.97128127
PHL,1991,16.5268799
PHL,1992,7.932658329
PHL,1993,6.832158129
PHL,1994,9.991314597
PHL,1995,7.55087024
PHL,1996,7.661037838
PHL,1997,6.224392021
PHL,1998,22.38172301
PHL,1999,6.585053048
PHL,2000,5.709799951
PHL,2001,5.549477818
PHL,2002,4.162229816
PHL,2003,3.201335983
PHL,2004,5.516871001
PHL,2005,5.828020679
PHL,2006,4.949030524
PHL,2007,3.090323839
PHL,2008,7.549059634
PHL,2009,2.773246712
PHL,2010,4.222385519
PHL,2011,4.021723001
PHL,2012,1.968392681
PHL,2013,2.045459051
PHL,2014,3.15743752
PHL,2015,-0.5865736652
PHL,2016,1.658711234
POL,1991,55.25599481
POL,1992,38.62546694
POL,1993,30.64279638
POL,1994,37.23403482
POL,1995,27.97830991
POL,1996,17.96235355
POL,1997,13.66176044
POL,1998,11.02727002
POL,1999,6.162528147
POL,2000,6.114610233
POL,2001,3.122872198
POL,2002,1.849229617
POL,2003,0.7665322604
POL,2004,4.912219158
POL,2005,2.569020151
POL,2006,1.725723249
POL,2007,3.713352033
POL,2008,3.876519791
POL,2009,3.771233789
POL,2010,1.659660926
POL,2011,3.22912192
POL,2012,2.349719332
POL,2013,0.2899427702
POL,2014,0.4952811872
POL,2015,0.7561992267
POL,2016,0.416249587
PRT,1961,1.411765824
PRT,1962,0.6766959031
PRT,1963,0.5678024929
PRT,1964,2.008390048
PRT,1965,3.872159461
PRT,1966,5.263241178
PRT,1967,3.936659776
PRT,1968,1.672809046
PRT,1969,7.397199076
PRT,1970,3.322919112
PRT,1971,5.016733126
PRT,1972,7.804567813
PRT,1973,9.466307661
PRT,1974,18.8652063
PRT,1975,16.23040529
PRT,1976,16.27414109
PRT,1977,26.40004539
PRT,1978,22.34825479
PRT,1979,19.43741907
PRT,1980,20.90304283
PRT,1981,17.60891327
PRT,1982,20.69033062
PRT,1983,24.60526144
PRT,1984,24.67572454
PRT,1985,21.73455629
PRT,1986,20.45113331
PRT,1987,10.09678186
PRT,1988,11.16539175
PRT,1989,10.51380466
PRT,1990,13.14465051
PRT,1991,10.08618656
PRT,1992,11.44603161
PRT,1993,7.376430031
PRT,1994,7.277627077
PRT,1995,3.428617561
PRT,1996,2.388158983
PRT,1997,3.886560198
PRT,1998,3.844415742
PRT,1999,3.390258998
PRT,2000,3.45961207
PRT,2001,3.714586336
PRT,2002,4.208066776
PRT,2003,3.439044132
PRT,2004,2.39607557
PRT,2005,3.329840575
PRT,2006,3.185394855
PRT,2007,2.979067503
PRT,2008,1.737715365
PRT,2009,1.096322999
PRT,2010,0.6434760598
PRT,2011,-0.26957346
PRT,2012,-0.3975669209
PRT,2013,2.26704806
PRT,2014,0.7502783986
PRT,2015,2.029356345
PRT,2016,1.517649335
PRI,1961,2.985072197
PRI,1962,3.66581702
PRI,1963,2.549340364
PRI,1964,2.88692935
PRI,1965,2.650039071
PRI,1966,2.353832721
PRI,1967,4.896144257
PRI,1968,6.082036403
PRI,1969,3.466665628
PRI,1970,4.123711658
PRI,1971,5.445544186
PRI,1972,4.57746495
PRI,1973,4.040404388
PRI,1974,6.634303959
PRI,1975,7.384928372
PRI,1976,2.967498979
PRI,1977,4.300089652
PRI,1978,5.350878613
PRI,1979,5.828476567
PRI,1980,8.615262735
PRI,1981,9.272003771
PRI,1982,6.72853721
PRI,1983,5.52795113
PRI,1984,4.708652027
PRI,1985,2.69814433
PRI,1986,3.334568265
PRI,1987,3.207969424
PRI,1988,3.715612028
PRI,1989,2.294213712
PRI,1990,11.85123862
PRI,1991,3.123297482
PRI,1992,2.576380334
PRI,1993,1.886390805
PRI,1994,3.178264544
PRI,1995,2.774182438
PRI,1996,3.911552776
PRI,1997,1.332250231
PRI,1998,6.360142576
PRI,1999,1.472777764
PRI,2000,3.295071907
PRI,2001,5.504911024
PRI,2002,2.549778243
PRI,2003,4.417472884
PRI,2004,-1.29217805
PRI,2005,6.590294888
PRI,2006,5.493051524
PRI,2007,3.781988323
PRI,2008,6.562023084
PRI,2009,4.982579036
PRI,2010,2.494024845
PRI,2011,2.369829043
PRI,2012,1.179258396
PRI,2013,1.182015196
PRI,2014,1.200554859
PRI,2015,1.813924334
PRI,2016,4.558287985
QAT,2001,-4.95194093
QAT,2002,3.009005116
QAT,2003,17.17646778
QAT,2004,13.10678486
QAT,2005,30.54269978
QAT,2006,8.361613531
QAT,2007,10.96986062
QAT,2008,22.89956467
QAT,2009,-24.21810088
QAT,2010,6.979329894
QAT,2011,18.27017565
QAT,2012,6.373389929
QAT,2013,1.87332555
QAT,2014,-0.1984973762
QAT,2015,-22.90181151
QAT,2016,-9.417458816
ROU,1991,195.0039787
ROU,1992,199.8588956
ROU,1993,227.3087358
ROU,1994,139.0230706
ROU,1995,43.5825555
ROU,1996,44.14058934
ROU,1997,135.4335617
ROU,1998,48.12563408
ROU,1999,49.50671704
ROU,2000,43.06970258
ROU,2001,37.87800192
ROU,2002,22.63229059
ROU,2003,23.40680218
ROU,2004,15.49525906
ROU,2005,12.10367457
ROU,2006,10.54989769
ROU,2007,12.79214504
ROU,2008,15.59622191
ROU,2009,4.758930864
ROU,2010,5.417087737
ROU,2011,4.740643883
ROU,2012,4.685619394
ROU,2013,3.417085978
ROU,2014,1.68590752
ROU,2015,2.585898855
ROU,2016,2.161152225
RUS,1990,15.90291126
RUS,1991,128.6297717
RUS,1992,1490.418425
RUS,1993,887.8407362
RUS,1994,307.2980569
RUS,1995,144.0030922
RUS,1996,45.8018959
RUS,1997,15.05915883
RUS,1998,18.53868702
RUS,1999,72.38677771
RUS,2000,37.69809557
RUS,2001,16.48952798
RUS,2002,15.49295344
RUS,2003,13.78006147
RUS,2004,20.28207693
RUS,2005,19.30609484
RUS,2006,15.17004711
RUS,2007,13.8043754
RUS,2008,17.95962041
RUS,2009,1.993795544
RUS,2010,14.18699167
RUS,2011,23.64165341
RUS,2012,9.085931138
RUS,2013,5.409338478
RUS,2014,7.500055914
RUS,2015,8.150911262
RUS,2016,3.610349378
RWA,1961,7.124713645
RWA,1962,-7.97133394
RWA,1963,13.55122875
RWA,1964,16.02500351
RWA,1965,6.963864954
RWA,1966,36.85927463
RWA,1967,36.96646543
RWA,1968,0.8484917355
RWA,1969,-1.284129678
RWA,1970,9.936410101
RWA,1971,-0.1138661402
RWA,1972,1.84633286
RWA,1973,3.916253775
RWA,1974,15.90691161
RWA,1975,87.96914908
RWA,1976,-1.891087559
RWA,1977,13.5114663
RWA,1978,3.664738901
RWA,1979,6.065285706
RWA,1980,3.064775152
RWA,1981,7.710701815
RWA,1982,4.883180316
RWA,1983,2.449212642
RWA,1984,16.85668927
RWA,1985,4.564129996
RWA,1986,-7.02173255
RWA,1987,0.6652764775
RWA,1988,2.225376326
RWA,1989,5.297086761
RWA,1990,13.46146891
RWA,1991,14.97893643
RWA,1992,7.283283168
RWA,1993,13.87050258
RWA,1994,17.19130291
RWA,1995,51.26658305
RWA,1996,10.92141576
RWA,1997,15.62150244
RWA,1998,2.228200646
RWA,1999,-6.303996439
RWA,2000,2.794381728
RWA,2001,1.122180426
RWA,2002,-5.037196869
RWA,2003,21.77726446
RWA,2004,13.16049861
RWA,2005,9.118718679
RWA,2006,10.55736675
RWA,2007,11.70623511
RWA,2008,14.30084824
RWA,2009,8.207297745
RWA,2010,2.65589036
RWA,2011,7.379201276
RWA,2012,5.953186323
RWA,2013,4.755977058
RWA,2014,3.043213634
RWA,2015,0.08401949252
RWA,2016,4.89283404
WSM,1983,17.89676571
WSM,1984,15.8656401
WSM,1985,1.538982255
WSM,1986,-0.3097060121
WSM,1987,4.517428772
WSM,1988,18.37398843
WSM,1989,-2.792094206
WSM,1990,9.006439507
WSM,1991,6.111367917
WSM,1992,8.565971907
WSM,1993,0.6547331752
WSM,1994,68.22794578
WSM,1995,-6.975461759
WSM,1996,4.590053795
WSM,1997,11.83640764
WSM,1998,3.413644184
WSM,1999,2.481817507
WSM,2000,2.8919791
WSM,2001,2.426767276
WSM,2002,2.433947671
WSM,2003,2.617633594
WSM,2004,7.015162865
WSM,2005,0.8560813164
WSM,2006,9.263286334
WSM,2007,-0.1376752717
WSM,2008,8.602007982
WSM,2009,2.437840514
WSM,2010,1.717687859
WSM,2011,2.313576638
WSM,2012,3.960164012
WSM,2013,1.718542501
WSM,2014,0.2963057604
WSM,2015,2.741972395
WSM,2016,-1.575411404
SMR,1998,1.799810708
SMR,1999,1.535165936
SMR,2000,2.553130452
SMR,2001,2.741092805
SMR,2002,2.348982545
SMR,2003,2.480035737
SMR,2004,1.952342068
SMR,2005,1.744186047
SMR,2006,1.973117827
SMR,2007,1.738609113
SMR,2008,1.677489177
SMR,2009,3.844610083
SMR,2010,-0.4199046517
SMR,2011,1.05690496
SMR,2012,2.529741549
SMR,2013,3.421945718
SMR,2014,-0.1153416485
SMR,2015,1.233950482
SMR,2016,0.6529494311
STP,2002,11.93739942
STP,2003,15.45750986
STP,2004,11.57334247
STP,2005,19.24475813
STP,2006,15.11909375
STP,2007,14.23375673
STP,2008,29.37690469
STP,2009,7.570213571
STP,2010,12.47832258
STP,2011,7.778964182
STP,2012,13.60900283
STP,2013,10.72057272
STP,2014,8.233132063
STP,2015,4.306513044
STP,2016,4.477360822
SAU,1969,1.016672325
SAU,1970,-24.43921743
SAU,1971,10.54626449
SAU,1972,1.07710989
SAU,1973,11.39225929
SAU,1974,150.3548518
SAU,1975,12.06113365
SAU,1976,16.55352625
SAU,1977,8.081384599
SAU,1978,10.08619338
SAU,1979,23.09866654
SAU,1980,37.81417458
SAU,1981,11.71118537
SAU,1982,6.311986125
SAU,1983,1.196658113
SAU,1984,-0.9228301998
SAU,1985,-1.038869166
SAU,1986,-26.8701502
SAU,1987,6.741444295
SAU,1988,-8.948648528
SAU,1989,8.577774338
SAU,1990,7.101596805
SAU,1991,-2.262508341
SAU,1992,-0.2966257853
SAU,1993,-1.664308903
SAU,1994,1.094949959
SAU,1995,5.818222091
SAU,1996,7.842928277
SAU,1997,3.4597245
SAU,1998,-13.93374357
SAU,1999,14.48832901
SAU,2000,10.94798496
SAU,2001,-1.646677592
SAU,2002,5.956874285
SAU,2003,2.316558662
SAU,2004,11.05642815
SAU,2005,20.14963959
SAU,2006,11.57239183
SAU,2007,8.435381004
SAU,2008,17.6898312
SAU,2009,-15.71323043
SAU,2010,17.19129187
SAU,2011,15.52939056
SAU,2012,4.015515357
SAU,2013,-1.216334595
SAU,2014,-2.269998044
SAU,2015,-17.22761867
SAU,2016,-2.513844684
SEN,1961,2.468577471
SEN,1962,2.539247691
SEN,1963,1.48655562
SEN,1964,1.995350265
SEN,1965,0.4528208199
SEN,1966,0.4162227112
SEN,1967,1.332998867
SEN,1968,-0.542368625
SEN,1969,6.866775677
SEN,1970,2.042860358
SEN,1971,3.001808317
SEN,1972,4.103639465
SEN,1973,7.684397711
SEN,1974,16.76119508
SEN,1975,11.62914449
SEN,1976,3.789214857
SEN,1977,8.163954668
SEN,1978,6.772631921
SEN,1979,9.706581319
SEN,1980,11.52872107
SEN,1981,10.9983441
SEN,1982,9.767329836
SEN,1983,9.274212856
SEN,1984,7.791238935
SEN,1985,8.991468031
SEN,1986,5.737633375
SEN,1987,-1.590479332
SEN,1988,-1.402678499
SEN,1989,1.517322447
SEN,1990,-0.01787122682
SEN,1991,-0.7242030628
SEN,1992,-0.9292772706
SEN,1993,-0.1296412364
SEN,1994,33.89108165
SEN,1995,7.367892996
SEN,1996,4.316613258
SEN,1997,2.050687686
SEN,1998,2.755980193
SEN,1999,0.3536955248
SEN,2000,1.935618832
SEN,2001,2.613853305
SEN,2002,3.299822385
SEN,2003,0.5125449548
SEN,2004,0.5302202273
SEN,2005,2.483107312
SEN,2006,3.99199613
SEN,2007,5.317948302
SEN,2008,6.901070542
SEN,2009,-1.731688073
SEN,2010,1.849308274
SEN,2011,4.117727488
SEN,2012,2.487623871
SEN,2013,-2.319833795
SEN,2014,-1.034815166
SEN,2015,0.3143426903
SEN,2016,1.113505432
SRB,1996,85.22600518
SRB,1997,18.40589618
SRB,1998,25.41362798
SRB,1999,33.23648322
SRB,2000,78.57853256
SRB,2001,89.24464933
SRB,2002,18.04328096
SRB,2003,12.58947302
SRB,2004,9.08699404
SRB,2005,14.32937144
SRB,2006,11.86184897
SRB,2007,8.21798824
SRB,2008,10.61710715
SRB,2009,8.298036096
SRB,2010,5.879330944
SRB,2011,9.561040219
SRB,2012,6.263582369
SRB,2013,5.439829408
SRB,2014,2.708110004
SRB,2015,2.675999693
SRB,2016,2.534554856
SYC,1961,1.45690289
SYC,1962,0.5990206081
SYC,1963,-0.002462957202
SYC,1964,4.379584524
SYC,1965,2.450820268
SYC,1966,-7.474265604
SYC,1967,2.039246074
SYC,1968,3.398070222
SYC,1969,2.35162374
SYC,1970,2.905379581
SYC,1971,1.574430341
SYC,1972,27.71121792
SYC,1973,12.548074
SYC,1974,20.93436715
SYC,1975,13.50723645
SYC,1976,9.134170486
SYC,1977,43.80524769
SYC,1978,-0.4552394659
SYC,1979,17.00996836
SYC,1980,22.06134676
SYC,1981,13.14933235
SYC,1982,0.1998500459
SYC,1983,4.226807787
SYC,1984,2.930445192
SYC,1985,1.513647506
SYC,1986,6.741130655
SYC,1987,4.140979885
SYC,1988,3.859392196
SYC,1989,1.287107859
SYC,1990,6.826715088
SYC,1991,-2.043154983
SYC,1992,4.679560793
SYC,1993,4.102016923
SYC,1994,0.9611217803
SYC,1995,-0.7787379473
SYC,1996,-1.532389137
SYC,1997,1.083755946
SYC,1998,4.365853704
SYC,1999,2.056631486
SYC,2000,3.983727231
SYC,2001,6.156758865
SYC,2002,3.613165237
SYC,2003,5.946831619
SYC,2004,24.67412016
SYC,2005,0.458645157
SYC,2006,1.442344622
SYC,2007,11.79983858
SYC,2008,34.96512789
SYC,2009,27.49417926
SYC,2010,-4.212723766
SYC,2011,4.496235805
SYC,2012,10.48963647
SYC,2013,3.218898852
SYC,2014,3.14922847
SYC,2015,2.135322054
SYC,2016,-4.981935607
SLE,1961,-2.52E-05
SLE,1962,1.00E-05
SLE,1963,2.34E-05
SLE,1964,-8.99E-06
SLE,1965,5.196915646
SLE,1966,2.733468705
SLE,1967,-5.850713633
SLE,1968,6.666983786
SLE,1969,14.16495948
SLE,1970,-2.142473956
SLE,1971,-6.929365176
SLE,1972,5.950279212
SLE,1973,23.22515834
SLE,1974,14.16090916
SLE,1975,8.868739631
SLE,1976,8.284205295
SLE,1977,19.74694804
SLE,1978,23.85011364
SLE,1979,11.53571229
SLE,1980,-6.008734537
SLE,1981,8.698312242
SLE,1982,18.50162731
SLE,1983,19.43895601
SLE,1984,39.7672586
SLE,1985,68.88971428
SLE,1986,78.5037958
SLE,1987,165.67664
SLE,1988,64.28824806
SLE,1989,61.49127685
SLE,1990,70.59154925
SLE,1991,128.7616683
SLE,1992,82.02357923
SLE,1993,26.73632213
SLE,1994,25.06204274
SLE,1995,33.59798913
SLE,1996,29.58048516
SLE,1997,2.252769698
SLE,1998,23.77512107
SLE,1999,17.19385039
SLE,2000,3.281143083
SLE,2001,73.55826648
SLE,2002,-3.935269946
SLE,2003,13.19430676
SLE,2004,12.82500384
SLE,2005,16.61545327
SLE,2006,12.48606454
SLE,2007,6.796157752
SLE,2008,9.992262197
SLE,2009,7.839419993
SLE,2010,17.18649342
SLE,2011,17.3037775
SLE,2012,12.04107803
SLE,2013,6.925152931
SLE,2014,1.801936263
SLE,2015,19.63849449
SLE,2016,5.861245168
SGP,1961,0.3307102803
SGP,1962,0.8726758512
SGP,1963,0.9768074088
SGP,1964,1.162538573
SGP,1965,1.306056498
SGP,1966,1.463156813
SGP,1967,0.5604602894
SGP,1968,1.357982918
SGP,1969,2.372267271
SGP,1970,1.592175212
SGP,1971,5.165685003
SGP,1972,5.527621332
SGP,1973,12.66405868
SGP,1974,15.90389237
SGP,1975,2.367085049
SGP,1976,1.715293777
SGP,1977,1.399289703
SGP,1978,3.153419467
SGP,1979,5.358178204
SGP,1980,11.21527324
SGP,1981,6.001742252
SGP,1982,4.454455152
SGP,1983,3.168113948
SGP,1984,0.761714233
SGP,1985,-1.428427224
SGP,1986,-1.236748344
SGP,1987,0.5603478442
SGP,1988,5.537976237
SGP,1989,4.133818151
SGP,1990,4.65075058
SGP,1991,4.433430735
SGP,1992,0.9960024925
SGP,1993,3.402313941
SGP,1994,3.673480078
SGP,1995,3.289435484
SGP,1996,1.47140698
SGP,1997,1.03542689
SGP,1998,-1.357338099
SGP,1999,-3.89883805
SGP,2000,3.739203092
SGP,2001,-2.242820051
SGP,2002,-1.248747125
SGP,2003,-1.707640296
SGP,2004,4.249903057
SGP,2005,2.226168803
SGP,2006,1.719984376
SGP,2007,5.860993948
SGP,2008,-1.491610084
SGP,2009,3.521018895
SGP,2010,-0.045987608
SGP,2011,1.23320003
SGP,2012,0.3600739087
SGP,2013,-0.2390131218
SGP,2014,-0.4096530774
SGP,2015,2.53847077
SGP,2016,-1.434629108
SVK,1993,15.57790973
SVK,1994,13.44848642
SVK,1995,9.891072327
SVK,1996,4.451447047
SVK,1997,4.862724544
SVK,1998,4.99674703
SVK,1999,7.28403413
SVK,2000,9.37318212
SVK,2001,5.088279816
SVK,2002,3.952387613
SVK,2003,5.354755649
SVK,2004,5.781766849
SVK,2005,2.440917804
SVK,2006,2.919035181
SVK,2007,1.129145221
SVK,2008,2.834598454
SVK,2009,-1.164869253
SVK,2010,0.4852954469
SVK,2011,1.647678658
SVK,2012,1.261755496
SVK,2013,0.5185280571
SVK,2014,-0.1600896477
SVK,2015,-0.1528810876
SVK,2016,-0.4484120821
SVN,1996,11.38758481
SVN,1997,8.428521761
SVN,1998,7.392850016
SVN,1999,6.590137292
SVN,2000,5.447243694
SVN,2001,8.670873463
SVN,2002,7.580209569
SVN,2003,5.654302173
SVN,2004,3.316085168
SVN,2005,1.550230144
SVN,2006,2.18824648
SVN,2007,4.16865333
SVN,2008,4.51224703
SVN,2009,3.355540741
SVN,2010,-0.9871141406
SVN,2011,1.119435872
SVN,2012,0.4588138353
SVN,2013,1.602324383
SVN,2014,0.7932746255
SVN,2015,0.9672987099
SVN,2016,0.8956700776
SLB,1991,7.246974478
SLB,1992,13.16552234
SLB,1993,13.58799041
SLB,1994,6.947359288
SLB,1995,6.844093418
SLB,1996,12.15270978
SLB,1997,6.25788744
SLB,1998,5.605829429
SLB,1999,3.319245209
SLB,2000,10.70227182
SLB,2001,3.735265319
SLB,2002,12.23395248
SLB,2003,1.702844061
SLB,2004,7.166980195
SLB,2005,5.300840984
SLB,2006,4.262975323
SLB,2007,5.880056473
SLB,2008,11.44052725
SLB,2009,7.234118984
SLB,2010,5.225914855
SLB,2011,10.75493157
SLB,2012,6.351319908
SLB,2013,-0.3770270962
SLB,2014,8.598165595
SLB,2015,0.9996248535
SLB,2016,4.485257985
SOM,1961,9.787602229
SOM,1962,-0.8240296455
SOM,1963,3.29617204
SOM,1964,13.10342631
SOM,1965,12.89492307
SOM,1966,-3.206365227
SOM,1967,-0.3244136402
SOM,1968,3.397375366
SOM,1969,6.522384692
SOM,1970,0.6889193308
SOM,1971,1.843758107
SOM,1972,11.99021151
SOM,1973,11.61333441
SOM,1974,13.07142378
SOM,1975,16.87861998
SOM,1976,14.73131647
SOM,1977,9.794714912
SOM,1978,14.63674904
SOM,1979,13.04844035
SOM,1980,100.9031751
SOM,1981,20.12601818
SOM,1982,26.83059261
SOM,1983,32.00536486
SOM,1984,71.67052001
SOM,1985,29.60896833
SOM,1986,33.52681766
SOM,1987,32.65476946
SOM,1988,69.84737009
SOM,1989,97.41667263
SOM,1990,215.4668007
ZAF,1961,1.351841331
ZAF,1962,0.3831686359
ZAF,1963,3.274555276
ZAF,1964,1.989880316
ZAF,1965,2.954124952
ZAF,1966,4.372091476
ZAF,1967,4.026408397
ZAF,1968,3.797749764
ZAF,1969,7.587328221
ZAF,1970,4.287668409
ZAF,1971,6.006721869
ZAF,1972,11.05510297
ZAF,1973,18.41363748
ZAF,1974,15.93529804
ZAF,1975,10.82002435
ZAF,1976,10.4400609
ZAF,1977,11.16363259
ZAF,1978,11.61178644
ZAF,1979,15.06611428
ZAF,1980,24.8788326
ZAF,1981,10.13394843
ZAF,1982,13.98493887
ZAF,1983,16.52223846
ZAF,1984,11.47755752
ZAF,1985,16.8151829
ZAF,1986,17.15231918
ZAF,1987,14.47899904
ZAF,1988,15.14927157
ZAF,1989,17.2245215
ZAF,1990,15.47712431
ZAF,1991,15.65190424
ZAF,1992,14.5677665
ZAF,1993,12.98156329
ZAF,1994,9.524817161
ZAF,1995,10.19676175
ZAF,1996,7.898718058
ZAF,1997,7.938024398
ZAF,1998,7.768374965
ZAF,1999,7.071954852
ZAF,2000,8.843786474
ZAF,2001,7.604663831
ZAF,2002,12.24055287
ZAF,2003,5.793571813
ZAF,2004,6.527008604
ZAF,2005,5.449047625
ZAF,2006,6.255382788
ZAF,2007,8.849410175
ZAF,2008,8.831503768
ZAF,2009,7.504533385
ZAF,2010,6.350977419
ZAF,2011,6.532210955
ZAF,2012,5.282845756
ZAF,2013,6.145449385
ZAF,2014,5.770182567
ZAF,2015,4.994046164
ZAF,2016,7.011293482
SSD,2009,-17.29397294
SSD,2010,21.6279694
SSD,2011,54.14307158
SSD,2012,6.468582793
SSD,2013,13.02129012
SSD,2014,-3.085156642
SSD,2015,0.4681264745
ESP,1961,2.466389754
ESP,1962,6.095841623
ESP,1963,7.84537469
ESP,1964,6.254319615
ESP,1965,9.164866647
ESP,1966,8.17374336
ESP,1967,8.537719088
ESP,1968,5.911130109
ESP,1969,5.133250642
ESP,1970,8.768999111
ESP,1971,7.846021338
ESP,1972,8.517924864
ESP,1973,11.8495953
ESP,1974,15.94510943
ESP,1975,16.78178182
ESP,1976,16.48992178
ESP,1977,23.38307
ESP,1978,20.63104227
ESP,1979,16.93163151
ESP,1980,13.35482707
ESP,1981,12.35119229
ESP,1982,13.58232336
ESP,1983,11.88424572
ESP,1984,10.86473371
ESP,1985,8.595479445
ESP,1986,10.87881648
ESP,1987,5.944198329
ESP,1988,5.936126203
ESP,1989,6.896194095
ESP,1990,7.326251168
ESP,1991,6.935139483
ESP,1992,6.710771209
ESP,1993,4.537241246
ESP,1994,3.879841995
ESP,1995,4.933129725
ESP,1996,3.4707213
ESP,1997,2.381828025
ESP,1998,2.532759835
ESP,1999,2.664837615
ESP,2000,3.276074469
ESP,2001,4.079865676
ESP,2002,4.114985296
ESP,2003,3.918908845
ESP,2004,3.921275695
ESP,2005,4.149491286
ESP,2006,3.978200117
ESP,2007,3.331139602
ESP,2008,2.135441392
ESP,2009,0.2525338212
ESP,2010,0.1604185897
ESP,2011,0.02896819946
ESP,2012,0.06795014558
ESP,2013,0.3536103445
ESP,2014,-0.1949838803
ESP,2015,0.6108757617
ESP,2016,0.2833042121
LKA,1962,-2.346607445
LKA,1963,3.310969962
LKA,1964,1.59871046
LKA,1965,1.167546703
LKA,1966,-1.803544368
LKA,1967,1.838875554
LKA,1968,12.09837353
LKA,1969,1.2984852
LKA,1970,12.5084704
LKA,1971,1.498452696
LKA,1972,8.966860024
LKA,1973,12.74859449
LKA,1974,24.37874263
LKA,1975,5.350294669
LKA,1976,9.975573152
LKA,1977,14.69108362
LKA,1978,10.91788581
LKA,1979,15.39729607
LKA,1980,19.97751201
LKA,1981,20.88530133
LKA,1982,12.10106036
LKA,1983,16.90683027
LKA,1984,20.30051589
LKA,1985,0.5839055595
LKA,1986,5.917284933
LKA,1987,7.751491594
LKA,1988,10.11703403
LKA,1989,10.92315726
LKA,1990,20.06327529
LKA,1991,10.62402317
LKA,1992,9.403706116
LKA,1993,9.88439431
LKA,1994,9.770584818
LKA,1995,9.30343963
LKA,1996,10.8174558
LKA,1997,8.924468818
LKA,1998,9.214160128
LKA,1999,4.162701159
LKA,2000,7.277430207
LKA,2001,13.66480016
LKA,2002,8.111570257
LKA,2003,8.748664398
LKA,2004,8.801492462
LKA,2005,10.41872675
LKA,2006,11.27702945
LKA,2007,14.02844282
LKA,2008,16.32701602
LKA,2009,5.879882636
LKA,2010,22.79926063
LKA,2011,3.831378223
LKA,2012,10.82842829
LKA,2013,6.23695324
LKA,2014,2.912094547
LKA,2015,0.8214785025
LKA,2016,3.56591855
KNA,1978,5.271054642
KNA,1979,10.48369946
KNA,1980,7.274273608
KNA,1981,15.40281054
KNA,1982,6.272684863
KNA,1983,-0.388864826
KNA,1984,3.743534011
KNA,1985,1.821907463
KNA,1986,6.813193757
KNA,1987,5.614044529
KNA,1988,7.567474796
KNA,1989,5.705868809
KNA,1990,7.516461354
KNA,1991,2.753904646
KNA,1992,4.832520594
KNA,1993,1.69801003
KNA,1994,5.562293873
KNA,1995,2.100073361
KNA,1996,0.4419528627
KNA,1997,4.741632052
KNA,1998,2.852349629
KNA,1999,3.350212063
KNA,2000,-2.588777359
KNA,2001,3.965570084
KNA,2002,2.143053861
KNA,2003,0.04215469792
KNA,2004,4.229176405
KNA,2005,-0.6358472799
KNA,2006,15.04638054
KNA,2007,6.12721541
KNA,2008,3.1442647
KNA,2009,0.9185999657
KNA,2010,-0.2727265544
KNA,2011,4.335505123
KNA,2012,-1.901929726
KNA,2013,1.0278108
KNA,2014,1.510560775
KNA,2015,-0.3638550142
KNA,2016,1.355800033
LCA,1978,5.239739626
LCA,1979,17.0380011
LCA,1980,20.95425946
LCA,1981,7.910350023
LCA,1982,6.755343999
LCA,1983,3.039349412
LCA,1984,2.497996322
LCA,1985,2.016615934
LCA,1986,4.266167121
LCA,1987,6.137347306
LCA,1988,0.24122565
LCA,1989,3.803596222
LCA,1990,8.085399148
LCA,1991,5.756594043
LCA,1992,2.139168101
LCA,1993,1.093814487
LCA,1994,2.734424167
LCA,1995,4.959388835
LCA,1996,0.4838760171
LCA,1997,3.085438608
LCA,1998,2.425158234
LCA,1999,2.465028314
LCA,2000,1.277629352
LCA,2001,-1.416873162
LCA,2002,0.2971584408
LCA,2003,5.143159261
LCA,2004,0.7055520161
LCA,2005,7.028819139
LCA,2006,11.6109628
LCA,2007,10.43711283
LCA,2008,-4.578778397
LCA,2009,-0.7069906391
LCA,2010,9.279188711
LCA,2011,0.6051496069
LCA,2012,0.6027677618
LCA,2013,3.523312051
LCA,2014,5.108721026
LCA,2015,4.150853354
LCA,2016,0.1578381022
VCT,1961,2.50228819
VCT,1962,0.05375244308
VCT,1963,0.685817345
VCT,1964,3.848615284
VCT,1965,1.47356633
VCT,1966,6.563706564
VCT,1967,11.72769365
VCT,1968,3.310624488
VCT,1969,5.452230542
VCT,1970,0.05862182151
VCT,1971,4.223662157
VCT,1972,6.36318855
VCT,1973,25.43431785
VCT,1974,25.44762532
VCT,1975,15.46914357
VCT,1976,7.714603946
VCT,1977,37.25344428
VCT,1978,12.30442402
VCT,1979,13.02527761
VCT,1980,13.05299771
VCT,1981,18.51302986
VCT,1982,6.659513428
VCT,1983,5.188190619
VCT,1984,3.619022645
VCT,1985,1.586827669
VCT,1986,4.582586124
VCT,1987,8.684140893
VCT,1988,0.2169225973
VCT,1989,5.501398555
VCT,1990,7.470602791
VCT,1991,4.827101932
VCT,1992,2.535681098
VCT,1993,-1.194806194
VCT,1994,2.370780003
VCT,1995,1.310627938
VCT,1996,3.565965843
VCT,1997,1.357826082
VCT,1998,3.212185937
VCT,1999,1.816494629
VCT,2000,-0.2132705532
VCT,2001,6.698147093
VCT,2002,1.017049274
VCT,2003,-3.135299455
VCT,2004,4.014011472
VCT,2005,2.947273464
VCT,2006,3.011337988
VCT,2007,8.409833135
VCT,2008,0.01980596397
VCT,2009,-0.8678937224
VCT,2010,4.436253154
VCT,2011,-0.3301777675
